Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8253225,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8253462,00000545,false,Rx,0,8,00,60,0E,00,7E,10,00,18,
8262578,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8262814,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8263072,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8263219,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8263457,00000545,false,Rx,0,8,00,61,0E,00,7E,10,00,18,
8272583,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8272818,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8273067,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8273224,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8273461,00000545,false,Rx,0,8,00,62,0E,00,7E,10,00,18,
8282578,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8282814,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8283072,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8283219,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8283456,00000545,false,Rx,0,8,00,63,0E,00,7E,10,00,18,
8292584,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8292819,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8293067,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8293224,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8293462,00000545,false,Rx,0,8,00,64,0E,00,7E,10,00,18,
8302579,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8302815,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8303074,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
8303323,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
8303572,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8303729,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8303967,00000545,false,Rx,0,8,00,65,0E,00,7E,10,00,18,
8307223,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8307468,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8307717,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8312578,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8312823,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8313072,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8313219,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8313466,00000545,false,Rx,0,8,00,66,0E,00,7E,10,00,18,
8322581,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8322816,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8323065,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8323222,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8323459,00000545,false,Rx,0,8,00,67,0E,00,7E,10,00,18,
8332586,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8332822,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8333072,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8333217,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8333465,00000545,false,Rx,0,8,00,68,0E,00,7E,10,00,18,
8342580,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8342816,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8343066,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8343222,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8343459,00000545,false,Rx,0,8,00,69,0E,00,7E,10,00,18,
8352585,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8352820,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8353080,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8353226,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8353473,00000545,false,Rx,0,8,00,6A,0E,00,7E,10,00,18,
8362589,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8362824,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8363074,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8363230,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8363467,00000545,false,Rx,0,8,00,6B,0E,00,7E,10,00,18,
8372584,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8372829,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8373079,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8373225,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8373472,00000545,false,Rx,0,8,00,6C,0E,00,7E,10,00,18,
8382589,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8382824,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8383074,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8383230,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8383467,00000545,false,Rx,0,8,00,6D,0E,00,7E,10,00,18,
8392582,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8392828,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8393078,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8393234,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8393471,00000545,false,Rx,0,8,00,6E,0E,00,7E,10,00,18,
8402587,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8402832,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8403082,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8403228,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8403475,00000545,false,Rx,0,8,00,6F,0E,00,7E,10,00,18,
8407223,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8407467,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8407717,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8412588,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8412834,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8413083,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
8413332,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
8413580,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8413738,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8413976,00000545,false,Rx,0,8,00,70,0E,00,7E,10,00,18,
8422589,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8422825,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8423074,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8423230,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8423467,00000545,false,Rx,0,8,00,71,0E,00,7E,10,00,18,
8432584,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8432830,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8433080,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8433225,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8433473,00000545,false,Rx,0,8,00,72,0E,00,7E,10,00,18,
8442589,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8442824,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8443074,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8443230,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8443477,00000545,false,Rx,0,8,00,73,0E,00,7E,10,00,18,
8452594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8452829,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8453079,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8453235,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8453472,00000545,false,Rx,0,8,00,74,0E,00,7E,10,00,18,
8462589,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8462834,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8463084,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8463229,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8463467,00000545,false,Rx,0,8,00,75,0E,00,7E,10,00,18,
8472594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8472829,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8473079,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8473235,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8473472,00000545,false,Rx,0,8,00,76,0E,00,7E,10,00,18,
8482589,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8482835,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8483084,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8483229,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8483467,00000545,false,Rx,0,8,00,77,0E,00,7E,10,00,18,
8492594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8492831,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8493079,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8493235,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8493472,00000545,false,Rx,0,8,00,78,0E,00,7E,10,00,18,
8502588,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8502825,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8503084,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8503229,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8503477,00000545,false,Rx,0,8,00,79,0E,00,7E,10,00,18,
8507226,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8507472,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8507720,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8512591,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8512828,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8513076,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8513232,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8513470,00000545,false,Rx,0,8,00,7A,0E,00,7E,10,00,18,
8522595,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8522832,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8523080,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
8523339,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
8523588,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8523735,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8523973,00000545,false,Rx,0,8,00,7B,0E,00,7E,10,00,18,
8532597,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8532833,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8533082,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8533227,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8533475,00000545,false,Rx,0,8,00,7C,0E,00,7E,10,00,18,
8542591,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8542828,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8543076,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8543232,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8543479,00000545,false,Rx,0,8,00,7D,0E,00,7E,10,00,18,
8552595,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8552832,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8553080,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8553236,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8553475,00000545,false,Rx,0,8,00,7E,0E,00,7E,10,00,18,
8562599,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8562835,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8563084,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8563229,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8563478,00000545,false,Rx,0,8,00,7F,0E,00,7E,10,00,18,
8572594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8572841,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8573089,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8573235,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8573483,00000545,false,Rx,0,8,00,80,0E,00,7E,10,00,18,
8582599,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8582835,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8583084,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8583240,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8583478,00000545,false,Rx,0,8,00,81,0E,00,7E,10,00,18,
8592594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8592840,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8593089,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8593245,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8593483,00000545,false,Rx,0,8,00,82,0E,00,7E,10,00,18,
8602599,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8602835,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8603084,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8603240,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8603478,00000545,false,Rx,0,8,00,83,0E,00,7E,10,00,18,
8607237,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8607481,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8607730,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8612600,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8612837,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8613085,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8613241,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8613480,00000545,false,Rx,0,8,00,84,0E,00,7E,10,00,18,
8622595,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8622840,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8623089,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8623234,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8623473,00000545,false,Rx,0,8,00,85,0E,00,7E,10,00,18,
8632600,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8632835,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8633094,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
8633344,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
8633592,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8633749,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8633986,00000545,false,Rx,0,8,00,86,0E,00,7E,10,00,18,
8642601,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8642837,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8643085,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8643241,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8643479,00000545,false,Rx,0,8,00,87,0E,00,7E,10,00,18,
8652594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8652840,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8653088,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8653244,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8653483,00000545,false,Rx,0,8,00,88,0E,00,7E,10,00,18,
8662600,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8662835,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8663094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8663239,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8663478,00000545,false,Rx,0,8,00,89,0E,00,7E,10,00,18,
8672605,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8672840,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8673088,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8673244,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8673483,00000545,false,Rx,0,8,00,8A,0E,00,7E,10,00,18,
8682600,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8682845,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8683094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8683239,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8683478,00000545,false,Rx,0,8,00,8B,0E,00,7E,10,00,18,
8692594,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8692840,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8693088,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8693244,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8693483,00000545,false,Rx,0,8,00,8C,0E,00,7E,10,00,18,
8702599,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8702845,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8703093,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8703240,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8703477,00000545,false,Rx,0,8,00,8D,0E,00,7E,10,00,18,
8707235,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8707479,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8707729,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8712599,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8712845,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8713093,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8713240,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8713478,00000545,false,Rx,0,8,00,8E,0E,00,7E,10,00,18,
8722604,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8722840,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8723088,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8723245,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8723483,00000545,false,Rx,0,8,00,8F,0E,00,7E,10,00,18,
8732600,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8732835,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8733094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8733241,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8733488,00000545,false,Rx,0,8,00,90,0E,00,7E,10,00,18,
8742604,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8742840,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8743088,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
8743348,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
8743597,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8743744,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8743982,00000545,false,Rx,0,8,00,91,0E,00,7E,10,00,18,
8752606,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8752843,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8753091,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8753238,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8753485,00000545,false,Rx,0,8,00,92,0E,00,7E,10,00,18,
8762601,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8762837,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8763096,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8763242,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8763480,00000545,false,Rx,0,8,00,93,0E,00,7E,10,00,18,
8772605,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8772841,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8773089,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8773246,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8773483,00000545,false,Rx,0,8,00,94,0E,00,7E,10,00,18,
8782600,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8782846,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8783094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8783241,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8783478,00000545,false,Rx,0,8,00,95,0E,00,7E,10,00,18,
8792604,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8792850,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8793099,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8793245,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8793493,00000545,false,Rx,0,8,00,96,0E,00,7E,10,00,18,
8802609,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8802845,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8803094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8803250,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8803487,00000545,false,Rx,0,8,00,97,0E,00,7E,10,00,18,
8807237,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8807491,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8807732,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8812601,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8812847,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8813097,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8813253,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8813490,00000545,false,Rx,0,8,00,98,0E,00,7E,10,00,18,
8822605,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8822851,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8823101,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8823246,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8823483,00000545,false,Rx,0,8,00,99,0E,00,7E,10,00,18,
8832609,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8832844,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8833094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8833250,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8833487,00000545,false,Rx,0,8,00,9A,0E,00,7E,10,00,18,
8842604,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8842850,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8843099,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8843255,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8843493,00000545,false,Rx,0,8,00,9B,0E,00,7E,10,00,18,
8852609,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8852855,00000329,false,Rx,0,8,D9,7B,C5,00,00,00,00,00,
8853104,000002F0,false,Rx,0,8,00,00,00,00,00,00,00,00,
8853353,00000200,false,Rx,0,8,00,00,00,00,00,00,00,00,
8853601,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8853760,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8853997,00000545,false,Rx,0,8,00,9C,0E,00,7E,10,00,18,
8862610,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8862846,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8863095,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8863251,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8863488,00000545,false,Rx,0,8,00,9D,0E,00,7E,10,00,18,
8872604,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8872850,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8873100,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8873245,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8873493,00000545,false,Rx,0,8,00,9E,0E,00,7E,10,00,18,
8882609,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8882844,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8883094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8883250,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8883498,00000545,false,Rx,0,8,00,9F,0E,00,7E,10,00,18,
8892613,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8892849,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8893098,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8893254,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8893492,00000545,false,Rx,0,8,00,A0,0E,00,7E,10,00,18,
8902606,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8902853,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8903102,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8903248,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8903495,00000545,false,Rx,0,8,00,A1,0E,00,7E,10,00,18,
8907243,00000285,false,Rx,0,8,00,00,00,00,00,00,00,00,
8907498,00000286,false,Rx,0,8,0F,6E,00,00,00,00,00,00,
8907738,00000523,false,Rx,0,8,00,00,00,00,00,00,00,00,
8912608,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8912854,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8913103,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8913249,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8913496,00000545,false,Rx,0,8,00,A2,0E,00,7E,10,00,18,
8922611,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8922847,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8923097,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8923253,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8923490,00000545,false,Rx,0,8,00,A3,0E,00,7E,10,00,18,
8932615,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8932851,00000329,false,Rx,0,8,11,7B,C5,00,00,00,00,00,
8933100,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8933256,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8933493,00000545,false,Rx,0,8,00,A4,0E,00,7E,10,00,18,
8942609,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8942845,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
8943094,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
8943250,0000043B,false,Rx,0,3,46,00,00,00,00,00,00,00,
8943488,00000545,false,Rx,0,8,00,A5,0E,00,7E,10,00,18,
8952615,00000316,false,Rx,0,8,04,00,C0,12,00,00,00,00,
8952851,00000329,false,Rx,0,8,86,7B,C5,00,00,00,00,00,
