Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
158304852,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
158305090,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
158305328,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158305557,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
158403155,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
158403389,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
158403637,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
158403888,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
158404136,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
158404374,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
158404613,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
158404852,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
158405090,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
158405330,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158405568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
158503156,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
158503389,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
158503639,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
158503878,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
158504136,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
158504375,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
158504603,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
158504852,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
158505091,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
158505330,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158505558,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
158603155,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
158603390,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
158603638,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
158603888,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
158604137,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
158604375,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
158604613,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
158604852,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
158605092,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
158605330,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158605568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
158703155,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
158703390,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
158703638,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
158703887,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
158704137,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
158704374,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
158704612,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
158704853,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
158705091,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
158705329,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158705568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
158803155,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
158803399,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
158803648,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
158803888,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
158804136,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
158804384,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
158804613,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
158804863,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
158805090,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
158805329,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158805568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
158903155,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
158903389,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
158903649,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
158903888,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
158904136,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
158904374,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
158904613,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
158904852,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
158905090,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2C,
158905330,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
158905568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159003166,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159003400,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159003649,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159003889,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159004137,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159004376,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159004614,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159004863,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
159005092,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2C,
159005330,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159005568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159103155,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159103400,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159103648,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159103889,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159104138,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159104376,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159104614,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159104854,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
159105092,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
159105330,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159105568,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159203166,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159203400,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159203648,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159203887,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159204136,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159204385,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159204633,0000054A,false,Rx,1,8,00,00,00,00,00,00,00,00,
159204863,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159205111,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
159205339,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
159205578,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159205817,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159303161,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159303394,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159303643,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159303884,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159304132,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159304380,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159304609,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159304859,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
159305096,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
159305326,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159305564,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159403160,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159403404,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159403643,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159403893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159404141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159404380,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159404618,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159404857,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
159405095,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
159405335,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159405573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159503161,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159503395,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159503644,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159503893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159504141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159504380,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159504618,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159504857,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
159505096,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
159505335,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159505573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159603170,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159603405,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159603653,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159603893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159604142,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159604380,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159604618,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159604869,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
159605107,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
159605345,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159605573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159703160,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159703405,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159703653,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159703893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159704141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159704379,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159704617,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159704857,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
159705095,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
159705334,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159705573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159803171,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159803405,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159803653,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159803893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159804141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159804389,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159804618,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159804867,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
159805105,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
159805345,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159805573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
159903160,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
159903404,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
159903653,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
159903893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
159904141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
159904380,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
159904618,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
159904868,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
159905095,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
159905335,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
159905573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160003170,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160003404,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160003654,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160003893,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160004141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160004390,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160004618,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160004867,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
160005096,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
160005335,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160005573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160103159,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160103405,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160103653,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160103892,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160104141,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160104379,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160104617,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160104868,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
160105095,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,AE,
160105334,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160105573,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160203171,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160203405,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160203653,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160203894,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160204143,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160204391,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160204640,0000054A,false,Rx,1,8,00,00,00,00,00,00,00,00,
160204869,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160205117,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
160205355,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,AE,
160205595,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160205823,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160303166,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160303410,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160303658,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160303898,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160304146,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160304384,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160304623,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160304862,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
160305100,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
160305340,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160305578,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160403176,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160403410,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160403659,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160403899,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160404147,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160404386,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160404624,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160404873,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
160405102,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
160405340,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160405578,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160503167,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160503402,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160503660,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160503899,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160504149,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160504387,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160504624,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160504863,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
160505103,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
160505341,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160505579,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160603175,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160603410,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160603658,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160603897,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160604146,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160604395,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160604622,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160604874,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
160605101,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
160605340,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160605579,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160703166,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160703410,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160703658,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160703898,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160704147,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160704384,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160704623,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160704873,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
160705101,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2C,
160705339,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160705578,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160803176,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160803409,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160803658,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160803909,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160804157,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160804395,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160804624,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160804873,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
160805111,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2C,
160805352,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160805580,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
160903176,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
160903410,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
160903659,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
160903899,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
160904147,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
160904386,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
160904624,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
160904873,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
160905102,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
160905340,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
160905578,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161003176,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161003411,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161003659,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161003909,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161004158,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161004396,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161004634,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161004873,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
161005112,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
161005351,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161005588,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161103175,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161103410,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161103658,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161103899,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161104148,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161104386,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161104624,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161104875,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
161105102,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
161105341,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161105580,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161203176,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161203420,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161203668,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161203909,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161204157,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161204395,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161204644,0000054A,false,Rx,1,8,00,00,00,00,00,00,00,00,
161204883,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161205121,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
161205361,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
161205599,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161205838,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161303171,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161303415,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161303664,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161303903,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161304151,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161304389,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161304628,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161304878,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
161305116,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
161305355,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161305583,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161403181,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161403415,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161403664,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161403903,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161404151,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161404400,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161404628,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161404878,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
161405117,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
161405356,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161405594,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161503174,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161503409,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161503657,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161503907,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161504156,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161504394,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161504632,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161504872,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
161505110,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
161505349,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161505586,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161603186,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161603419,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
161603668,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
161603907,000004DE,false,Rx,1,8,00,00,0F,00,00,C4,1F,00,
161604156,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
161604404,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
161604632,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
161604882,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
161605120,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
161605349,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
161605588,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
161703175,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
161703419,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
